Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Thumbnail URL,Image 1 URL,Image 2 URL,Image 3 URL,StockX Link,Description Done,Color
P0751,Vans,Vans Sk8-Hi Canvas,Vans Sk8-Hi Canvas Purple Grape Leaf,"An iconic high-top skate shoe, the Vans Sk8-Hi Canvas mixes classic style with everyday comfort. Built with a durable suede/canvas upper, it withstands streetwear and skate sessions while offering breathable support. The silhouette delivers signature Vans style, with a reinforced toe and padded ankle for added comfort and protection during skating. Versatile enough for on- and off-board wear, this men's skate shoe pairs timeless looks with practical durability for riders who want both performance and style.",Skate,men,Suede/Canvas,$65.00 ,https://images.stockx.com/images/Vans-Sk8-Hi-Canvas-Purple-Grape-Leaf.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1742500119,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-sk8-hi-canvas-purple-grape-leaf,TRUE,Purple
P0752,New Balance,New Balance Fresh Foam X More Trail v3,New Balance Fresh Foam X More Trail v3 Grey Day,"Built for weekend miles and trail training, the New Balance Fresh Foam X More Trail v3 men’s running shoe blends rugged style with everyday comfort. A breathable mesh upper keeps feet cool while offering secure support over varied terrain. The design balances performance-driven lines and urban-ready aesthetics, so it looks as good on the street as on the path. Lightweight and comfortable, it’s a versatile choice for runners who want dependable fit and trail-ready style.",Running,men,Mesh,$160.00 ,https://images.stockx.com/images/New-Balance-Fresh-Foam-More-Trail-v3-M1-Slate-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/New-Balance-Fresh-Foam-More-Trail-v3-M1-Slate-Grey/Images/New-Balance-Fresh-Foam-More-Trail-v3-M1-Slate-Grey/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1709050859,https://images.stockx.com/360/New-Balance-Fresh-Foam-More-Trail-v3-M1-Slate-Grey/Images/New-Balance-Fresh-Foam-More-Trail-v3-M1-Slate-Grey/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1709050859,https://images.stockx.com/360/New-Balance-Fresh-Foam-More-Trail-v3-M1-Slate-Grey/Images/New-Balance-Fresh-Foam-More-Trail-v3-M1-Slate-Grey/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1709050859,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-fresh-foam-more-trail-v3-m1-slate-grey,TRUE,Grey
P0753,ASICS,ASICS Gel-Kahana 8,ASICS Gel-Kahana 8 Graphite Grey Sheet Rock,"Built for men who run, the ASICS Gel-Kahana 8 blends performance and everyday style. Lightweight mesh upper provides breathable comfort and a secure fit, while supportive overlays help keep your foot stable during runs. The durable outsole offers reliable traction for road running, and the sleek silhouette pairs well with athletic or casual looks. Aimed at runners, it delivers flexible, comfortable wear for training sessions and daily miles without sacrificing modern style.",Running,men,Mesh,$85.00 ,https://images.stockx.com/images/ASICS-Gel-Kahana-8-Graphite-Grey-Sheet-Rock.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1747189978,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-kahana-8-graphite-grey-sheet-rock,TRUE,Blue
P0754,Fila,Fila Ray Tracer,Fila Ray Tracer Eblens 70th Anniversary (PS),"Fila Ray Tracer kids sneaker blends bold street-inspired style with everyday comfort. Crafted from durable synthetic materials, these fashion sneakers are tailored for casual, style-forward wear rather than athletic performance. A supportive fit, cushioned insole, and padded collar keep little feet comfortable during play and outings, while layered panels and a chunky sole deliver the signature Ray Tracer look. Versatile and eye-catching, they pair easily with jeans, joggers or skirts for a trend-right kids’ wardrobe.",Fashion,kids,Synthetic,$65.00 ,https://stockx-assets.imgix.net/media/Product-Placeholder-Default-20210415.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Ffila-ray-tracer-eblens-70th-anniversary-ps,TRUE,White
P0755,Skechers,Skechers Summits Louvin,Skechers Summits Louvin Black,"Skechers Summits Louvin men’s walking shoes combine breathable mesh uppers with a streamlined silhouette for everyday style and dependable comfort. Lightweight and airy mesh helps keep feet cool on long walks, while a supportive construction offers stability for daily errands or longer strolls. The versatile look pairs well with casual outfits, making these an ideal choice for men seeking both fashion and function in a walking shoe built for all-day wear.",Walking,men,Mesh,$65.00 ,https://images.stockx.com/images/Skechers-Summits-Louvin-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1775339313,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fskechers-summits-louvin-black,TRUE,Black
P0756,Nike,Nike Epic React Flyknit,Nike Epic React Flyknit Wolf Grey (Women's),"Nike Epic React Flyknit for women blends lightweight Flyknit construction with a sleek silhouette that's at home on the road or in everyday wear. Designed for running, the breathable Flyknit upper wraps the foot for a snug, supportive fit while keeping weight down. The clean, modern styling transitions easily from workouts to casual outfits, and generous cushioning and a responsive feel deliver lasting comfort mile after mile. A versatile choice for female runners seeking performance, style, and all-day comfort.",Running,women,Flyknit,$150.00 ,https://images.stockx.com/images/Nike-Epic-React-Flyknit-Wolf-Grey-W.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626899355,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-epic-react-flyknit-wolf-grey-w,TRUE,Grey
P0757,adidas,adidas Ultra Boost 4.0,adidas Ultra Boost 4.0 Black Multi-Color NYC Bodegas,"The adidas Ultra Boost 4.0 in the Black Multi-Color NYC Bodegas colorway is a fourth-generation Ultra Boost silhouette with a predominantly black knit upper and subtle white accents. It has a thick white midsole and a thin black outsole. A three-stripe cage in a slightly darker black sits on the sides, with adidas branding on the tongue and ""ultra boost"" text on the lateral panel. Low-cut, lace-up construction provides a snug fit and everyday performance-oriented cushioning.",Running,men,Primeknit,$180.00 ,https://images.stockx.com/images/adidas-Ultra-Boost-4-Black-Multi-Color-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/adidas-Ultra-Boost-4-Black-Multi-Color/Images/adidas-Ultra-Boost-4-Black-Multi-Color/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635259249,https://images.stockx.com/360/adidas-Ultra-Boost-4-Black-Multi-Color/Images/adidas-Ultra-Boost-4-Black-Multi-Color/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635259249,https://images.stockx.com/360/adidas-Ultra-Boost-4-Black-Multi-Color/Images/adidas-Ultra-Boost-4-Black-Multi-Color/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635259249,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-ultra-boost-4-black-multi-color,TRUE,Black
P0758,Reebok,Reebok Legacy Lifter 2,Reebok Legacy Lifter 2 Black White,"Built for serious lifters, the Reebok Legacy Lifter 2 men's weightlifting shoe delivers a stable, stylish foundation for heavy squats and Olympic lifts. The durable synthetic upper provides a secure, supportive fit while the reinforced heel and strap lock the foot in place for confident reps. Sleek lines and modern Reebok styling make it at home in the gym or studio, while thoughtfully designed comfort features keep you focused on form during long sessions. A reliable choice for focused weightlifting.",Weightlifting,men,Synthetic,$200.00 ,https://stockx-assets.imgix.net/media/Product-Placeholder-Default-20210415.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Freebok-legacy-lifter-2-black-white,TRUE,White/Black
P0759,Converse,Converse All Star Pro BB,Converse All Star Pro BB Leopard,"The Converse All Star Pro BB men's basketball sneaker blends classic court style with modern comfort. Constructed in smooth leather, it offers durable support and easy care for on-court play. Designed for basketball performance, the shoe provides a stable fit and responsive feel during quick cuts and rebounds. Sleek Converse styling transitions smoothly from gym to street, while a padded collar and supportive construction enhance comfort for all-day wear. A versatile choice for players seeking iconic looks and dependable performance.",Basketball,men,Leather,$100.00 ,https://images.stockx.com/images/Converse-All-Star-Pro-BB-Leopard.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626899496,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fconverse-all-star-pro-bb-leopard,TRUE,Green
P0760,Puma,Puma Cell Venom,Puma Cell Venom Bait x Marvel Venom (Regular Box),"Step out in the Puma Cell Venom, a men's lifestyle sneaker crafted in smooth leather for a premium look and durable feel. Designed for everyday casual wear, it pairs contemporary street-style lines with practical comfort for all-day use. The stacked profile and sculpted silhouette give a fashion-forward edge while a padded collar and supportive sole ensure easy, confident steps. Versatile enough for city strolls or weekend plans, these sneakers bring style and comfort to your daily rotation.",Lifestyle,men,Leather,$90.00 ,https://images.stockx.com/images/Puma-Cell-Venom-Bait-x-Marvel-Venom-Regular-Box.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626898238,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fpuma-cell-venom-bait-x-marvel-venom-regular-box,TRUE,Grey
P0761,Vans,Vans Slip-On,Vans Slip-On Checkerboard Black White,"The Vans Slip-On Checkerboard is a lace-free slip-on shoe with a black-and-white checkerboard canvas upper and a branded Vans tab. It has a white midsole paired with a gum waffle cup sole and a red heel patch. The checkerboard pattern covers the upper and the construction emphasizes a simple, durable canvas-and-sole build. The slip-on construction provides quick on-and-off access.",Casual,men,Canvas,$50.00 ,https://images.stockx.com/images/Vans-Slip-On-Checkerboard-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Vans-Slip-On-Checkerboard-2019/Images/Vans-Slip-On-Checkerboard-2019/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635253512,https://images.stockx.com/360/Vans-Slip-On-Checkerboard-2019/Images/Vans-Slip-On-Checkerboard-2019/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635253512,https://images.stockx.com/360/Vans-Slip-On-Checkerboard-2019/Images/Vans-Slip-On-Checkerboard-2019/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635253512,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-slip-on-checkerboard-2019,TRUE,Checkerboard
P0762,New Balance,New Balance 574,New Balance 574 Burgundy,"The New Balance 574 blends timeless style with everyday comfort. Built in durable suede/mesh, this men's casual sneaker offers breathable panels and a classic silhouette that dresses up or down with ease. Designed for all-day wear, the 574 provides reliable support and a comfortable underfoot feel without sacrificing retro-inspired looks. Clean lines, neutral colorways, and quality materials make it a versatile choice for everyday errands, weekends, or casual outings where style and comfort matter.",Casual,men,Suede/Mesh,$80.00 ,https://images.stockx.com/images/New-Balance-574-Burgundy-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/New-Balance-574-Burgundy/Images/New-Balance-574-Burgundy/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1637080147,https://images.stockx.com/360/New-Balance-574-Burgundy/Images/New-Balance-574-Burgundy/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1637080147,https://images.stockx.com/360/New-Balance-574-Burgundy/Images/New-Balance-574-Burgundy/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1637080147,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-574-burgundy,TRUE,Burgundy
P0763,ASICS,ASICS Gel-Quantum 360 6,ASICS Gel-Quantum 360 6 GmbH Rich Gold Black Coffee,"The ASICS Gel-Quantum 360 6 is a men's running shoe designed for everyday training and road runs. Its lightweight mesh upper offers breathability and a secure fit, while the streamlined silhouette delivers contemporary style on and off the track. Built to prioritize comfort, it provides a responsive, supportive feel mile after mile. Whether you’re logging runs or pairing them with casual outfits, these sneakers combine sporty style and reliable comfort.",Running,men,Mesh,$150.00 ,https://images.stockx.com/images/ASICS-Gel-Quantum-360-6-GmbH-Rich-Gold-Black-Coffee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/ASICS-Gel-Quantum-360-6-GmbH-Rich-Gold-Black-Coffee/Images/ASICS-Gel-Quantum-360-6-GmbH-Rich-Gold-Black-Coffee/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1656423469,https://images.stockx.com/360/ASICS-Gel-Quantum-360-6-GmbH-Rich-Gold-Black-Coffee/Images/ASICS-Gel-Quantum-360-6-GmbH-Rich-Gold-Black-Coffee/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1656423469,https://images.stockx.com/360/ASICS-Gel-Quantum-360-6-GmbH-Rich-Gold-Black-Coffee/Images/ASICS-Gel-Quantum-360-6-GmbH-Rich-Gold-Black-Coffee/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1656423469,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-quantum-360-6-gmbh-rich-gold-black-coffee,TRUE,Pink
P0764,Nike,Nike Air Max 95,Nike Air Max 95 Grey Fog Pink Foam,"The Nike Air Max 95 Grey Fog Pink Foam features a grey leather and suede upper with a layered, wavy design. Instead of traditional eyelets and a lace cage, synthetic loops serve as lace guides. A small Swoosh is positioned on the heel. The midsole has visible pink Air Max units seen through multiple windows, providing cushioning and defining the shoe’s profile. Materials and construction provide durability and flexibility without stiffness.",Running,men,Leather/Synthetic,$170.00 ,https://images.stockx.com/images/Nike-Air-Max-95-Grey-Fog-Pink-Foam-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Images/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1672395728,https://images.stockx.com/360/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Images/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1672395728,https://images.stockx.com/360/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Images/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1672395728,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-max-95-grey-fog-pink-foam,TRUE,Grey
P0765,adidas,adidas NMD R1,adidas NMD R1 Pink Gum (Women's),"The adidas NMD R1 for women blends modern street style with everyday comfort. A Primeknit upper creates a breathable, sock-like fit that moves with your foot, while the streamlined silhouette pairs effortlessly with casual and athleisure looks. Designed as a lifestyle shoe, it’s ideal for city strolls, commuting, and weekend wear. The gently cushioned sole and supportive construction deliver reliable comfort all day, making this pair a versatile wardrobe staple that balances striking style and everyday ease.",Lifestyle,women,Primeknit,$140.00 ,https://images.stockx.com/images/Adidas-NMD-R1-Pink-Gum-W.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606940302,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-nmd-r1-pink-gum-w,TRUE,Pink
